CompanyMaster_FK_ID,ProductId,ProductName,Category,ProductType,Description,HSCode,IsConsumable,DefencePlatform,TechArea
67,,brake oil,,,,,,,
67,,various types of greases,,,,,,,
203,,"Earth Moving, Mining & Mineral Processing, Steel Plants, ...",,,,,,,
4699,,FEED BIN ASSY.AK-630M Sb 03 SB.,,,,,,,
67,,hydraulic oils,,,,,,,
7176,,PARA ARAMID WOVEN FABRIC 150 CM[,,,,,,,
892,,CURRIED BUFFALO LEATHER FRONT STRAP,,,,,,,
67,,turbine oils,,,,,,,
5,,"industrial air compressors, including oil-flooded and oil-free rotary screw compressors, and reciprocating compressors.",,,,,,,
7176,,CLOTH NYLON COTTON 50 50 WITH CAMOUFLAGE PRINT 200 GSM,,,,,,,
46,,Safety Shoes,,,,,,,
892,,Leather hand gloves 18 with lining complete,,,,,,,
7176,,PU Coated Heat Sealable Nylon Fabric Black 150 cm Excluding Selvage,,,,,,,
69,,Titanium Heat Exchangers,,,,,,,
216,,Forging,,,,,,,
69,,Bayonet Heat Exchangers,,,,,,,
5077,,PIEZO ELEMENT TO SK.NO.OTF/PG/016 FOR 125 MM HEAT AMMN,,,,,,,
7176,,Fabric Nylon 66 Breathable Poly Urethene Coated Digital Print 180 + 2 cm (No Negative Tolerance) Wide,,,,,,,
65,,Engine Oil,,,,,,,
70,,transformer oils,,,,,,,
70,,white mineral oils,,,,,,,
70,,liquid paraffins,,,,,,,
70,,"petroleum jellies, and waxes",,,,,,,
6772,,"RUBBER ADHESIVE FOR TEMPORARY JOINING OF LEATHER COMPONENTS OF ""BOOT ANKLE DVS",,,,,,,
441,,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (including Slevedges),,,,,,,
1226,,"BHARAT NORCAM-C/TRIMOFIN-25/SERVO CUT-201/ZX-6 CUTTING OIL, SERVOCUT-253. CUTTING OIL SERVOCUT ""S""/ SEROL-B / KOOL KUT-""40 S OIL ENGINE 10 W 30   OR OMD-110 (1/428/04) TRANSFORMER OIL HV GRADE. SPECN NO. 335-1983.",,,,,,,
71,,branded and generic drugs,,,,,,,
71,,complex generics,,,,,,,
71,,biosimilars,,,,,,,
71,,Active Pharmaceutical Ingredients (APIs),,,,,,,
985,,CLOTH COTTON VISCOSE AND POLYESTER BLEND DIGITAL CAMOUFLAGE PATTERN - 150 CM (MIN) EXCLUDING SELVEDGES,,,,,,,
6352,,GAUGE AS PER DRG. NO. LK- 8159-5683 SB. GAUGE AS PER DRG. NO. LK- 8332-4238 SB. GAUGE AS PER DRG. NO. LK- 8332-4721 SB. GAUGE AS PER DRG. NO. LK- 8332-4722 SB. GAUGE AS PER DRG. NO. LK- 8345-4230 SB. GAUGE AS PER DRG. NO. LK-8349-4145 SB.,,,,,,,
985,,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (Including Selvedge),,,,,,,
985,,Cloth Cellular Cotton Khaki 148 cm Minimum Width Excluding Selvedges,,,,,,,
928,,Cloth Cellular Cotton Khaki 148 cm Minimum Width Excluding Selvedges,,,,,,,
928,,Cloth Polyester & Cotton Disruptive Pattern (250 GSM) for Jungle with Army Logo 152 cms (Minimum) Excluding Selvedges,,,,,,,
10567,,PVC Sheet For Bag Kit,,,,,,,
11556,,PVC SHEET,,,,,,,
928,,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (Including Selvedge),,,,,,,
1221,,NOSING LUBRICANT (GRAPHITE OIL),,,,,,,
4087,,DIFFERENT TYPES OF GAUGES OF GUN AND AMMUNITION COMPONENTS,,,,,,,
22,,CNC machine tools,,,,,,,
223,,"CNC machines display, servo motors, cards etc",,,,,,,
6475,,IC Connector butt,,,,,,,
354,,"COMPREHENSIVE AMC-PC, PRINTERS & UPS",,,,,,,
223,,ELECTRICAL  AND ELECTRONICS PRODUCT,,,,,,,
6475,,IC retainer spring recoil,,,,,,,
6475,,IC body of pistol,,,,,,,
6475,,IC Trigger,,,,,,,
6475,,IC Sliding knob,,,,,,,
25,,CLOTH DRILL COTTON WHITE BLEACHED 142 CMS MINIMUM WIDTH EXCLUDING SELVEDGES,,,,,,,
6475,,IC Front sight,,,,,,,
25,,CLOTH DRILL COTTON KHAKI 142 CM V NO 3 MINIMUM WIDTH EXCLUDING SELVEDGES,,,,,,,
25,,Cloth Drill Cotton Navy Blue 142 cms V No 4 minimum excluding selvedges N H Q,,,,,,,
525,,Shrouded copper bus bar,,,,,,,
25,,PARA ARAMID FABRIC UNIDIRECTIONAL 160 CM WIDTH,,,,,,,
25,,CLOTH DRILL COTTON DARK GREY 142 CMS WIDTH EXCLUDING SELVEDGES,,,,,,,
25,,PARA ARAMID WOVEN FABRIC 150 CM,,,,,,,
25,,FABRIC PW INHERENT FIRE RETARDANT WITH ANTI MICROBIAL FINISH ORANGE 150 CM WIDTH,,,,,,,
13019,,CONSERVANCY & CLEANING SERVICES,,,,,,,
25,,Fabrication of Coat ECC Improved Version,,,,,,,
25,,CLOTH DRILL COTTON NAVY BLUE 142 CMS V No 3 MINIMUM WIDTH EXCLUDING SELVEDGES,,,,,,,
25,,Poly fleece fabric knitted OG 150 cm width min,,,,,,,
2350,,Drift Pin,,,,,,,
25,,Fabrication of JCD and TCD with Indian Army Logo 220 GSM,,,,,,,
25,,Fabrication of BRJ III A Outer Carrier and BRJ III plus Outer Carrier and Jacket Case for 4 magazine and Apron Cotton Navy Blue,,,,,,,
25,,Fabrication of Bush Shirt HS cotton drill NB with long front pocket and Manila shirt drill cotton NB FS and Cap drill khaki SDB and Coat drill khaki DBS and Trs drill khaki SDB,,,,,,,
2951,,Solid Carbide Dovetail cutter,,,,,,,
6397,,FUNNEL TO DET.NO.026 OF DRG.NO.4-025998(TO SK.NO.O STABILIZER ASSY.DRG.NO.4-025998 DET.NO.030 CB.,,,,,,,
21,,All types of Dyed/Undyed Drill fabrics,,,,,,,
2368,,Different types of Steel rod and Aluminium Rod and Fuze Components,,,,,,,
3525,,Drawbar Assembly,,,,,,,
13247,,Band Saw blades,,,,,,,
21,,Cloth Calico Cotton White Bleached 91cm,,,,,,,
3525,,Tool pocket Assembly,,,,,,,
21,,Cloth PC 20:80 Army Logo 150cm wide,,,,,,,
3525,,Ball Screw,,,,,,,
21,,Cloth PC 67:33 blended for Parachute Type-II,,,,,,,
2933,,HSS TAPS,,,,,,,
21,,Cloth PC Disruptive Pattern 250 GSM for Jungle with Army Logo 152 Cms. Wide,,,,,,,
2933,,SOLID CARBIDE END MILLS,,,,,,,
2100,,STEEL CASTING BLANK TO GSF. SK.NO. C-2355B.,,,,,,,
21,,Cloth PW PV Dope Dyed Light Blue 148cm,,,,,,,
2933,,HSS Twist Drills,,,,,,,
760,,CNC machine Guides & Turret,,,,,,,
2630,,BALL IN FIN.COND.TO ARDE NO.2052/6.GSF SK.NO.M8034,,,,,,,
21,,Cloth Plain Weave PV DD Darker OG 150cm wide,,,,,,,
21,,Cloth Plain Weave PV Light Blue 148cms wide Excluding Selvedges,,,,,,,
1760,,COPPER TUBE 35MM+/-0.15MM O/D X 2.5MM(+/-)0.30MM W,,,,,,,
21,,Cloth Plain Weave Polyester Viscose Dope Dyed Dark Blue Grey 148 Cms,,,,,,,
1847,,Non Woven Polyester Batting Pre-Quilted with PP Scrim using Utrasonic welding 200 gsm width 160 cms,,,,,,,
12676,,Ball Point Pen,,,,,,,
21,,Cloth Plain Weave Polyester Viscose Dope Dyed Khaki 138 Cms. Excluding Selvedge,,,,,,,
892,,Steel Packing Box for 155mm HE Shell,,,,,,,
21,,Cloth Twill Weave Mercerised Cotton Light OG 142cm,,,,,,,
21,,Cloth Twill Weave PC (20:80) 250GSM Greenish Khaki 150cm width (min),,,,,,,
2088,,STEEL ROUND 30.10MM (+0.5MM/-0.00MM.)DIA TO SPECN.,,,,,,,
1142,,Plythene Cover,,,,,,,
21,,Cloth Twill Weave Polyester & Cotton (67:33) Disruptive Pattern 290 GSM WR,,,,,,,
21,,Cotton Lining Cloth,,,,,,,
2670,,BLANK FOR ILLUMINATING TIME FUZE BODY TO OFAJ DRG.,,,,,,,
21,,Fabric Green 205 Gm. Spun PV Blended DD 148 Cms.,,,,,,,
21,,Fabric Twill Weave Cotton & Polyester (80:20) Disruptive Pattern 250 GSM WR 150cms. Wide with Indian,,,,,,,
3694,,CAP DET.NO.21 (TO  SK.NO.OTF/DD/001) IN F/C.,,,,,,,
9264,,Industrial Oxygen Gas,,,,,,,
9264,,Dissolved Acetylene Gas,,,,,,,
2195,,"STEEL ROD 30.10 (+0.5/-0.00)MM DIA,2.5 TO 3.0 MTR STEEL ROUND 30.10MM (+0.5MM/-0.00MM.)DIA TO SPECN.",,,,,,,
21,,CLOTH POLYESTER AND COTTON DISRUPTIVE PATTERN 220 GSM FOR JUNGLE WITH ARMY LOGO 152 CMS MINIMUM EXCLUDING SELVEDGES,,,,,,,
21,,Cloth PC 20:80 Army Logo 150cm wide[,,,,,,,
21,,Cloth PC 67:33 blended for Parachute Type-II[,,,,,,,
2447,,STEEL FORGING FOR CRANK LEFT TO DRG NO.5051028. FORG.FOR EXTRACTOR DRG NO 5051002,,,,,,,
21,,Cloth PC Disruptive Pattern 250 GSM for Jungle with Army Logo 152 Cms. Wide.,,,,,,,
9264,,Nitrogen Gas,,,,,,,
9264,,Argon Gas,,,,,,,
2160,,COPPER TUBE 35MM+/-0.15MM O/D X 2.5MM(+/-)0.30MM W OBTURATING COPPER BAND 143MM(+/-0.6MM).O/D X 10 MM,,,,,,,
9132,,Handled 3D-Scanner with accessories,,,,,,,
2468,,Non Woven Polyester Batting Pre-Quilted with PP Scrim using Utrasonic welding 200 gsm width 160 cms,,,,,,,
1364,,OIL Bottle,,,,,,,
187,,STEEL & METAL PIPES,,,,,,,
2560,,BLANKS FOR DISTANCE TUBE TO OFAJ DRG.NO.CC533-C. STEEL BALL 6.35 MM DIA FD-124.DC 37162-A DT11.3.08 SHUTTER IN F/COND. TO DRG. NO.IQX-7.,,,,,,,
2368,,"AL.ALLOY TUBE 32 MM O/D X 28 MM I/D IN STANDARD LENGTH OF 1.83 MTR.[21](OEM is M/s Century Extrusions Limited, Kolkata",,,,,,,
21,,Cloth Twill Weave Mercerised Cotton Light OG 142cm[,,,,,,,
508,,ALH Mk-III,,,,,,,
2368,,"ALUMINIUM ALLOY SHEETS OR PLATES VARIOUS[21](OEM is M/s Century Extrusions Limited, Kolkata",,,,,,,
9042,,TRUCK PRO,,,,,,,
6733,,LOADING DEVICE FOR DHANUSH GUN,,,,,,,
4406,,Rotary Union,,,,,,,
21,,Fabric Green 205 Gm. Spun PV Blended DD 148 Cms,,,,,,,
4406,,GRIPPER WITH HOLDER,,,,,,,
6733,,LAYER STATION FOR 155MM DHANUSH GUN,,,,,,,
4406,,DRAWBAR CONNECTION,,,,,,,
4406,,IMPULSE TRANSMITTER,,,,,,,
145,,FABRICATED CRATE-MODEL NO-CC43120 COLOR-BLUE(SZ-OD,,,,,,,
208,,PLATFORM TRUCK (3 TON),,,,,,,
6733,,CHAIR FOR 155M DHANUSH GUN,,,,,,,
21,,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (Including Selvedge),,,,,,,
5084,,5.5 DIGIT MULTIMETER,,,,,,,
7231,,Hammer,,,,,,,
8649,,MAINTENANCE EQUIPMENT FOR 155MM DHANUSH GUN,,,,,,,
3569,,AMC OF D R SPECTROMETER,,,,,,,
3807,,"MICROMETER 2PCS WITH 1 SETTING RING, 12-20 MM",,,,,,,
8649,,PULL THROUGH LUBRICATING BRUSH,,,,,,,
3569,,GAS CLEANING SYSTEM,,,,,,,
8863,,"GUIDE, TUBE BUFFER TO DRG.NO.5340-015570 IN F/C.",,,,,,,
3569,,RADIAL FAN,,,,,,,
120,,O-Level Tester for CMDS,,,,,,,
3569,,WINDOW QUARTZ GLASS,,,,,,,
132,,TYRE FOR 155MM DHANUSH GUN,,,,,,,
7141,,8 PORTS 2 ACCESS SWITCH,,,,,,,
11124,,POLYTHENE BAG OF DIFFERENT THICKNESS & DIMENSIONS,,,,,,,
5524,,Dew Point Instrument,,,,,,,
1662,,PHOSCHEM-196 OR EQUIVALENT FOR MANGANESE PHOSPHATI PHOSDINE-41(62-41) .,,,,,,,
6536,,DIA 115 MM GRAPHITE ROD,,,,,,,
3582,,PNEUMATIC DIE GRINDER,,,,,,,
11124,,HDPE BAG VARIOUS,,,,,,,
2082,,"BRASS RD 6MM DIA SPECN. BS-2874-86 CZ 121,PB3 M",,,,,,,
1222,,"Honing, Quenching Oils",,,,,,,
942,,NON WOVEN POLYESTER BATTING PREQUILTED WITH PP SCRIM USING ULTRASONIC WELDING 200 GSM WIDTH 180 CM,,,,,,,
2328,,POLISHING MACHINE,,,,,,,
2368,,TRIGGER HOUSING,,,,,,,
2368,,GUARD TRIGGER,,,,,,,
2368,,Spring Extractor,,,,,,,
2368,,SPRING HAMMER TRIGGER,,,,,,,
2368,,STOPPER PLATE,,,,,,,
2438,,FIRING PIN ASSY TO DRG NO 9A-621-05.020 SB IN F/C. LEAD CONTACT TO DRG NO 9-A-621-05.030 SB IN F/C.,,,,,,,
1,,ULTRASONIC CLEANING BATH (DUAL CHAMBER),,,,,,,
2626,,BUFFER ASSY.TO DS CAT NO.(1015-001482)FOR 81MM L.M,,,,,,,
990,,FABRIC 410 GMS WP PV DOPE DYED RIP STOP 148 CMS,,,,,,,
990,,FABRIC GREEN 205 G SPUN PV DOPE DYED 148 CM MINIMUM[,,,,,,,
3945,,RETROFITMENT OF DMU 60T CNC MACHINE,,,,,,,
990,,HDPE Dot coated Printed Fusible Interlining Fabric 150 cm,,,,,,,
21,,LONG CLOTH COTTON WHITE BLEACHED 91 CMS,,,,,,,
359,,ROBOT UPGRADATION-CONTROLLER,,,,,,,
990,,CLOTH Plain Weave Polyester and Cotton Grey 138 cm Width Min Excluding Selvedges,,,,,,,
917,,VAPOUR BLASING MACHINE,,,,,,,
990,,Camouflage Cloth Commercial Polyester 600 D PVC PV Coated 150 CM Excluding Selvedges[,,,,,,,
990,,Cloth Drill Cotton Navy Blue 142 cms V No 4 minimum excluding selvedges N H Q,,,,,,,
990,,PU Coated Heat Sealable Nylon Fabric Navy Blue 150 Cm Excluding Selvedg,,,,,,,
990,,PU Coated Nylon Fabric in Camouflage Design 150 cm Excluding Selvedges[,,,,,,,
990,,Polyester Mesh Interlining Fabric OG 142 CM Width Excluding Selvedges[,,,,,,,
990,,Sewing thread Various,,,,,,,
990,,CLOTH POLYESTER & COTTON COMBINATION OF PLAIN WEAVE AND MODIFIED PLAIN WEAVE SAGE GREEN 150 CM WIDTH (MINIMUM WIDTH EXCLUDING SELVEDGES).,,,,,,,
1535,,NET NYLON TWINE WHITE F.R. TREATED SIZE 8M X 5.5M,,,,,,,
990,,Cloth Cotton Light Blue 142cms,,,,,,,
4089,,HYDRAULIC OIL PURIFIER,,,,,,,
1535,,F.R. TREATED TWINE NYLON SAND COLOUR,,,,,,,
990,,Cloth Drill Cotton Khaki 142 CM Variety No 3 minimum width Excluding Selvedges,,,,,,,
14673,,LATEX FOAM VARIOUS,,,,,,,
990,,Cloth Polyester Filament Woven Dark Blue 150 cm width minimum width excluding selvedges,,,,,,,
990,,Cloth Polyester Filament Woven Light Blue-150cm width (minimum width excluding selvedges,,,,,,,
14997,,"CLOTH ""C"" HEAVY 72 CM",,,,,,,
990,,Polyester Round Mesh Interlining Fabric Black 90 cm wide minimum width excluding selvedges,,,,,,,
14997,,HESSIAN LAMINATED CLOTH MEDIUM 102 CMS,,,,,,,
14997,,TWINE JUTE 3 PLY,,,,,,,
990,,CLOTH DRILL COTTON DARK GREY 142 CMS WIDTH EXCLUDING SELVEDGES,,,,,,,
990,,FABRIC PLAIN WEAVE FLAME RETARDANT BLUE 150 CM WIDTH EXCLUDING SELVEDGES,,,,,,,
990,,PU COATED NYLON FABRIC IN BLACK COLOUR 150 CMS EXCLUDING SELVEDGES,,,,,,,
990,,Cloth Drill Cotton Dark Grey 142 cms width minimum excluding selvedges,,,,,,,
990,,Cloth Drill Cotton Greenish Khaki 142 cms minimum excluding selvedges,,,,,,,
990,,Cloth Plain Weave Polyester and Cotton White 138 cms width minimum excluding selvedges,,,,,,,
990,,Cloth Plain Weave Polyester and Viscose Dope Dyed Light Blue 148 cm width minimum excluding selvedges for Summer Uniform[,,,,,,,
990,,Cloth Ripstop Polyester & Cotton (20:80) 190 GSM Digital Print 150 cm +/- 2% Width (Including Selvedge),,,,,,,
990,,Camouflage Cloth Commercial Polyester 600 D PVC/PU Coated 150 cm Excluding Selvedges,,,,,,,
990,,Inter Linning Fabric 100% Poly Micro Dot Black 35 GSM WD 91 cm,,,,,,,
990,,CLOTH COTTON VISCOSE AND POLYESTER BLEND DIGITAL CAMOUFLAGE PATTERN - 150 CM (MIN) EXCLUDING SELVEDGES,,,,,,,
990,,Cloth Cellular Cotton Khaki 148 cm Minimum Width Excluding Selvedges,,,,,,,
1037,,"Polyester Button Dia 20 (+/-) 1 MM Type Slot Cut, Engraved",,,,,,,
765,,TEST FACILITY FOR INTERCOM,,,,,,,
5013,,"Electric Powered and thyristor controller operated, circulation type, multistage Air Heater",,,,,,,
8939,,Laser scanner,,,,,,,
354,,EMI/EMC of DC Electrical System (28 VDC) .,,,,,,,
3530,,SERVICE CONTRACT FOR MAINT.OF 12 Nos OF GLEASON MACHINES IN 2nd YEAR,,,,,,,
7717,,THRULINE WATTMETER AND THRULINE WATTMETER ELEMENTS,,,,,,,
3225,,"DC MELTING POWER SUPPLY(RATING: 20 KA, 70VDC) FOR TITANIUM ARC MELTING FURNACE.",,,,,,,
5354,,ENHANCEMENT OF MX-ONE SYSTEM OF TELEPHONE EXCHANGE,,,,,,,
4897,,HIGH PRECISION MICRO EDM DRILLING MACHINE,,,,,,,
6165,,PROCESS WATER SUPPLY SYSTEM FOR ENGINE TEST CELL NO.: 09,,,,,,,
354,,EMI/EMC of DC Electrical System (28 VDC),,,,,,,
2723,,"VIBRATION FATIGUE TESTING MACHINE ALONG WITH STROBOSCOPE TRAVELLING MICROSCOPE, LASER DISPLACEMENT UNIT",,,,,,,
313,,WALLPANELS AND BASS TRAPS FOR HTSE ETB-1 AND ETB-2 AS PER EDT-3218,,,,,,,
6517,,MICRO HARDNESS TESTER,,,,,,,
596,,AC DC GROUND POWER UNIT,,,,,,,
12294,,"Non lubricated, Reciprocating type , water cooled, horizontal Air Compressor",,,,,,,
377,,Residual stress measurement on Steel/Al/Mg Components,,,,,,,
2758,,AMC and Calibration of Baker air Electronic Gauges,,,,,,,
4987,,CNC Wire Cut EDM Machine along with required accessories.,,,,,,,
3660,,SPINDLE UNIT (ISO50),,,,,,,
6598,,Control Test Unit for BARK-78 (VK-2,,,,,,,
5539,,THEODLITE,,,,,,,
3491,,REPAIR OF ZOLLER SMILE 400 TOOL PRESETTER LOCATED IN NEW CNC SHOP.,,,,,,,
3763,,COOLANT FILTRATION SYSTEM.,,,,,,,
8193,,BLADE BALANCING AND TRACKING KIT,,,,,,,
9253,,PORTABLE HARDNESS TESTER,,,,,,,
5091,,RIG FOR CHECKING FEEDBACK OF SENSORS (EL-2827),,,,,,,
4196,,DEVELOPMENT OF SHOT PEENING PROCESS ON NRSP( PART# 201C 623H 2400 201) IN ACCORDANCE WITH AMS 2430 AND MIL-S-13165A,,,,,,,
3493,,Air Filter assembly,,,,,,,
9979,,UPGRADATION OF DIGIWEB SERVER BY SIEMENS MAKE CONTROL SYSTEM FOR 1300 TON SCREW,,,,,,,
2898,,forging components,,,,,,,
8662,,Uniform materials,,,,,,,
8594,,Precision machining components,,,,,,,
7,,Flat Flexi Cables,,,,,,,
208,,REPAIRING SERVICING OF BATTERY TRUCK,,,,,,,
2686,,"aluminium profiles and extrusions, including heat sinks, architectural profiles, modular furniture sections, solar photovoltaic sections, and components for the automotive and construction industries",,,,,,,
2716,,"precision turned parts, ferrous and non-ferrous metal parts, and gravity die casting parts",,,,,,,
2758,,"dial guages, micrometers, thread guages, calipers, dial instruments, cmm machine, height gauges and other types of gauges",,,,,,,
13376,,BOX CORRUGATED VARIOUS,,,,,,,
62,,INDIAN OIL,,,,,,,
2778,,Heavy Duty Storage Rack- Pallet Based,,,,,,,
1831,,Plastic moulded parts,,,,,,,
2195,,CARBON STEEL ROUNDS 23.5 MM DIA.,,,,,,,
2816,,"PTFE hook-up wires, multi-core cables, PTFE sleeves and tubes, thermocouple cables, and high-voltage corona resistance wires",,,,,,,
11,,COLD ROLLED SHEET GRADE:15CDV6,,,,,,,
2825,,"Tin Plating, Silver Electroplating, Electroless Nickel Plating, and Gold Plating",,,,,,,
2862,,"fire water pump houses, hydrant systems, water spray systems, sprinkler systems, foam systems, gas suppression systems, fire detection and alarm systems, and portable fire extinguishers",,,,,,,
2787,,AL.- CR. MASTER ALLOY WITH 5% CR .,,,,,,,
2870,,"Laser Cut Stencils, Multi Layer Prototype PCBs, Testing Machines, Rectifiers, Photo Printers, and Screen Printing Machines",,,,,,,
1038,,PU BUTTON 2 HOLE 20 MM ENGRAVED INDIAN ARMY LOGO,,,,,,,
10849,,LATEX FOAM VARIOUS,,,,,,,
7169,,AL.ALLOY BILLET TURNING TOOL AS PER,,,,,,,
1038,,"Polyester Button Dia 20 (+/-) 1 MM Type Slot Cut, Engraved",,,,,,,
2888,,"precision measuring instruments and engineering gauges (like calipers, rules, and protractors), photochemical machined parts (including SMT stencils and PCB templates), woodworking tools, textile machinery, jewellery tools, and various specialized engineering components",,,,,,,
10849,,TAPE NEWAR VARIOUS,,,,,,,
2950,,"weld mesh panels, chain link fencing, barbed wire, razor wire, security gates (sliding and swing), and Gabions",,,,,,,
2519,,PRE CUP & ANNEALED COMPT. CC-471 F,,,,,,,
10849,,CORD NYLON VARIOUS,,,,,,,
1064,,100 TKT SPUN POLYESTER SEWING THREAD (OLIVE GREEN) IN CONES OF 5000 MTRS. EACH FOR OVERLOCKING.,,,,,,,
2988,,"stainless steel cookware (cookers, kadais, idly cookers), dinnerware, storage solutions, serveware, and various kitchen tools and accessories",,,,,,,
10849,,WOODEN CRATE/CRATE WOOD PACKING VARIOUS,,,,,,,
5500,,A670 PLUG AS PER DRG NO.6W8.223.046,,,,,,,
2994,,"Hydraulic Pallet Trucks,including lift trucks, scissor lifts, dock levelers",,,,,,,
11074,,MOTOR TUBE,,,,,,,
1064,,100 TKT SPUN POLYESTER SEWING THREAD (OLIVE GREEN) IN TUBES OF 1000 MTRS. EACH.,,,,,,,
3319,,"DIAL INDICATOR 0-10 MM, 0.01 MM",,,,,,,
2998,,"Boom Barriers, Tyre Killers, Security Bollards, Hand Dryers, Shoe Shine Machines, and Shoe Cover Dispensers",,,,,,,
9027,,CRADLE FOR T-90 GUN,,,,,,,
3008,,"solar module mounting structures, transmission line towers, substation structures, pre-engineered buildings (PEBs), and telecommunication towers",,,,,,,
3027,,"ÖLFLEX® power and control cables, UNITRONIC® data communication cables, ETHERLINE® industrial Ethernet cables, and HITRONIC® fibre optic cables.",,,,,,,
3694,,CLOSING SLEEVE OFAJ D/NO.FS-2803 D.,,,,,,,
1063,,All Types of Sewing Threads,,,,,,,
3034,,f Metal Injection Molded (MIM) components.,,,,,,,
3035,,"ibratec offers products and solutions for air-, impact and structure borne noise",,,,,,,
8960,,PLASTIC SLIDE FASTENER LIGHT SPECIAL DUTY CLOSED END AUTO LOCK OG 20 CM,,,,,,,
8960,,PSF LSD CLOSED END AUTO LOCK OG 18 CM[,,,,,,,
1223,,HYDRAULIC OIL HLP-68/VG-68.,,,,,,,
3037,,"Plywood Boards, Electrical Panels, and School Desks",,,,,,,
8960,,Flame Retardant Plastic Slide Fastener MSD Black 71 cm[,,,,,,,
780,,HYDRAULIC OIL HLP-68/VG-68.,,,,,,,
3064,,REFORM TOOLS PRIVATE LIMITED,,,,,,,
3073,,"RF adapters, connectors, antennas (GPS, RFID), RF cavity filters, power dividers/combiners, amplifiers, and ceramic filters",,,,,,,
2360,,175 MM DIA EN24 2 TO 3 METERS LONG,,,,,,,
3088,,"electric actuators and motorized valves, including ball valves, butterfly valves, gate valves, and control valves",,,,,,,
3090,,"wind turbine components (blades, nacelles), defense parts (ballistic armor), aerospace components, railway driver desks, and custom-designed components for the automotive, marine, and construction industries",,,,,,,
3140,,"instrumentation products, including various types of flow meters, such as portable and fixed ultrasonic flow meters, and electromagnetic flow meters",,,,,,,
1242,,OIL CUTTING SOLUBLE KOOLKUT 40 S,,,,,,,
3142,,"battery pack housings and motor components, aerospace and robotic parts, tooling solutions, and components for scientific and life science applications",,,,,,,
5410,,MONOLITHIC BORON CARBIDE CERAMIC PLATE VARIETY NO 2 FOR HARD ARMOUR PANEL FOR FRONT AND BACK[,,,,,,,
1038,,PLASTIC TOGGLE TYPE - I,,,,,,,
2417,,FORGED STEEL 817M40 (EN24)150MM DIA,,,,,,,
3148,,"satellite systems and communication equipment, and work on high-temperature composite materials for aerospace applications.",,,,,,,
5410,,MONOLITHIC BORON CARBIDE CERAMIC PLATE VARIETY NO 2 HARD ARMOUR PANEL SIDE[,,,,,,,
3219,,SUSPENSION SYSTEM FOR 40MM AD GUN SYSTEM,,,,,,,
1066,,closed upper with lasting complete sizes,,,,,,,
3174,,"Amplifiers · Audio, haptics & piezo · Clocks & timing · DLP products · Data converters · Die & wafer services · Interface · Isolation.",,,,,,,
2532,,CONVERSION OF BASE BLEED MOTOR,,,,,,,
10431,,MACHINED CASTINGS,,,,,,,
10431,,LOADING DEVICE FOR 155MM DHANUSH GUN SYSTEM,,,,,,,
2088,,STEEL ROUND AS PER GRADE SS/B-27,,,,,,,
434,,FABRIC 410 GMS OG WP P.V. DOPE DYED RIP STOP 148 CMS Description : FABRIC 410 GMS OG WP P.V. DOPE DYED RIP STOP 148 CMS,,,,,,,
434,,FABRIC NYLON 75 GMS O.G. POLYURETHANE COATED 100 CM WIDE Description : FABRIC NYLON 75 GMS O.G. POLYURETHANE COATED 100 CM WIDE,,,,,,,
2884,,STEEL TUBES FOR ARTILLERY GUN PROJECTS,,,,,,,
434,,FABRIC NYLON 250 GRMS. DISRUPTIVE POLYURETHENE COATED 135/136 CMS. Description : FABRIC NYLON 250 GRMS. DISRUPTIVE POLYURETHENE COATED 135/136 CMS.,,,,,,,
9346,,BALLISTIC GRADE ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE UNIDIRECTIONAL FABRIC USED IN LIGHT WEIGHT SOFT ARMOUR PANEL SAP OF BODY ARMOURS 160 CM WIDE,,,,,,,
3108,,Motors for Marine Applications (0.5 - 50 HP),,,,,,,
9346,,BALLISTIC GRADE ULTRA HIGH MOLECULAR WEIGHT POLYETHYLENE UNIDIRECTIONAL FABRIC USED IN LIGHT WEIGHT HARD ARMOUR PANEL HAP OF BODY ARMOURS 160 CM WIDE,,,,,,,
69,,SET OF TRAIL BODY FOR 155MM DHANUSH GUN SYSTEM,,,,,,,
3196,,"advanced munitions and airborne guided weapon systems, including Long Range Glide Bombs, Jet Powered Bombs, Rocket Guidance Kits, and Range Extension Kits",,,,,,,
592,,CARBIDE INSERT CNMM-190616 & ANNEX.,,,,,,,
69,,MOUNTING BODY FOR 155MM DHANUSH GUN,,,,,,,
3350,,HYDRAULIC OILS (LUBRICANTS) FOR ARTILLERY GUN SYSTEM,,,,,,,
3350,,BALL & ROLLER BEARINGS,,,,,,,
3200,,Aerosol Fire Suppression System ; Carbon Dioxide (Co2) Fire Suppression ; Inergen Fire Suppression System ; Vehicle Fire Suppression System,,,,,,,
1142,,VCI Film Flat Bag-2D,,,,,,,
47,,LEATHER LINING BLACK COMBINATION TANNED DRY MILLED,,,,,,,
47,,FULL SOCKS LEATHER WITH EVA CUSION IN VARIOUS SIZES,,,,,,,
